"","businesses.rating","businesses.name","businesses.is_closed","businesses.review_count","latitude","longitude","arts"
"1",5,"Evolve Training Center",FALSE,55,37.648964,-122.419563,"Martial Arts |&| Trainers"
"2",5,"Kuk Sool Won of Millbrae",FALSE,32,37.599392,-122.383537,"Martial Arts"
"3",4.5,"One Martial Arts",FALSE,30,37.604682,-122.397254,"Martial Arts |&| Day Camps"
"4",5,"United Studios Of Self Defense Burlingame",FALSE,14,37.5765699,-122.34618,"Martial Arts |&| Self-defense Classes"
"5",5,"Aikido Yoshinkai",FALSE,2,37.642669,-122.41986,"Martial Arts"
"6",5,"ELeung Wing Tsun Kung Fu",FALSE,7,37.6131816,-122.4045411,"Chinese Martial Arts"
"7",4.5,"Faito Tamashii Combat Club",FALSE,26,37.70694,-122.45737,"Brazilian Jiu-jitsu |&| Muay Thai"
"8",5,"10th Planet Jiu Jitsu San Mateo",FALSE,45,37.5666222390262,-122.309964889549,"Kickboxing |&| Brazilian Jiu-jitsu"
"9",5,"Team Silva Martial Arts Academy",FALSE,15,37.76543,-122.24159,"Brazilian Jiu-jitsu |&| Self-defense Classes |&| Yoga"
"10",5,"Cahill's Judo Academy",FALSE,23,37.6271304,-122.4114205,"Martial Arts"
"11",5,"Martial Arts Development MAD",FALSE,5,37.6851578,-122.4000702,"Martial Arts"
"12",5,"The Cave Academy",FALSE,45,37.583781,-122.4750603,"Brazilian Jiu-jitsu |&| Trainers |&| Kickboxing"
"13",4.5,"Bill Grossman's School of Kenpo Karate",FALSE,4,37.6423108,-122.4261009,"Karate"
"14",5,"10th Planet Jiu Jitsu Daly City",FALSE,2,37.6877751,-122.4692597,"Muay Thai |&| Brazilian Jiu-jitsu"
"15",5,"Marco Nascimento Brazilian Jiu-Jitsu",FALSE,36,37.5520039,-122.313454,"Brazilian Jiu-jitsu"
"16",5,"Dancel's Academy of Tae Kwon Do",FALSE,17,37.6260360849372,-122.411461749095,"Taekwondo"
"17",5,"Empire Jiu Jitsu",FALSE,18,37.75933,-122.41942,"Brazilian Jiu-jitsu"
"18",5,"Alameda Martial Arts",FALSE,8,37.729392,-122.247079,"Martial Arts |&| Sports Clubs |&| Yoga"
"19",5,"AB Mixed Martial Arts Academy",FALSE,53,37.7243799,-122.40198,"Martial Arts"
"20",5,"United Studios of Self Defense",FALSE,5,37.553465389764,-122.256717074803,"Self-defense Classes"
"21",5,"Eskabo Daan Filipino Martial Arts",FALSE,60,37.79028,-122.4209,"Self-defense Classes |&| Boxing |&| Brazilian Jiu-jitsu"
"22",5,"Mike De Jesus Brazilian Jiu Jitsu",FALSE,3,37.6270499,-122.41158,"Brazilian Jiu-jitsu"
"23",5,"Charles Gracie Jiu-Jitsu Academy",FALSE,8,37.6908565,-122.4658496,"Brazilian Jiu-jitsu"
"24",5,"Bay Area's Best",FALSE,6,37.6325371,-122.4887496,"Martial Arts"
"25",5,"Barrios Martial Arts",FALSE,18,37.7626037597656,-122.399887084961,"Kickboxing |&| Brazilian Jiu-jitsu |&| Boot Camps"
"26",5,"International Self Defense Institute",FALSE,14,37.5295786,-122.2918314,"Martial Arts |&| Self-defense Classes"
"27",5,"Shaolin Kenpo Martial Arts",FALSE,4,37.6878362,-122.4696078,"Chinese Martial Arts"
"28",4,"Lawler's Tae Kwon Do",FALSE,38,37.626686,-122.426763,"Taekwondo"
"29",5,"Family Martial Arts Center of Pacifica",FALSE,7,37.583218,-122.476135,"Martial Arts"
"30",5,"Golden State Taekwondo",FALSE,20,37.555007,-122.3114222,"Taekwondo"
"31",5,"Omine Karate Dojo",FALSE,8,37.6205541938762,-122.410697937012,"Karate"
"32",5,"Quantum Martial Arts",FALSE,48,37.7587875,-122.4194458,"Martial Arts |&| Summer Camps"
"33",5,"Bay Jiu-Jitsu",FALSE,15,37.7444305,-122.4206733,"Brazilian Jiu-jitsu"
"34",4.5,"Thrive Jiu Jitsu",FALSE,13,37.6092624701374,-122.495968665389,"Boot Camps |&| Brazilian Jiu-jitsu"
"35",5,"De Lucca's School of Tae Kwon Do",FALSE,9,37.66843,-122.477545,"Taekwondo"
"36",5,"All Stars Martial Arts",FALSE,11,37.533824,-122.325471,"Martial Arts"
"37",5,"Baztekhan USA",FALSE,1,37.5931015,-122.363664,"Taekwondo |&| Self-defense Classes"
"38",5,"Universal Martial Arts Academy",FALSE,5,37.7383109727766,-122.39093542099,"Martial Arts"
"39",4.5,"Zhong Luo's Dragon House",FALSE,16,37.7231671,-122.4361441,"Martial Arts"
"40",5,"Tatami Academy of Martial Arts and Fitness",FALSE,11,37.7747262,-122.2770793,"Trainers |&| Brazilian Jiu-jitsu"
"41",5,"iLoveKickboxing",FALSE,3,37.660533887526,-122.478475604552,"Kickboxing"
"42",5,"Amin Wu Tai Chi",FALSE,3,37.60988,-122.4017087,"Qi Gong |&| Tai Chi |&| Martial Arts"
"43",5,"Esteller MMA - San Leandro",FALSE,16,37.6914015,-122.1475227,"Karate"
"44",5,"Wushu West",FALSE,39,37.8114473434738,-122.261313954368,"Tai Chi |&| Chinese Martial Arts"
"45",4,"World Muay Thai Team USA",FALSE,52,37.76189,-122.46695,"Muay Thai |&| Boot Camps |&| Brazilian Jiu-jitsu"
