"","businesses.rating","businesses.name","businesses.is_closed","businesses.review_count","latitude","longitude","arts"
"1",5,"Azad's Martial Arts Center",FALSE,7,39.723297,-121.8481217,"Martial Arts"
"2",5,"Chico Dojo",FALSE,4,39.7605765,-121.8546369,"Karate"
"3",4.5,"Haley's Martial Arts Center",FALSE,7,39.75396,-121.85164,"Martial Arts"
"4",5,"Epperson Bros Kenpo Karate Dojo",FALSE,2,39.7421999,-121.83894,"Karate"
"5",5,"Chico Kodenkan Jujitsu",FALSE,3,39.73169,-121.83992,"Martial Arts"
"6",5,"StandAlone MMA & BJJ",FALSE,4,39.7214965820312,-121.841514587402,"Martial Arts |&| Gyms"
"7",5,"Nibukikan Martial Arts",FALSE,1,39.72921,-121.85518,"Martial Arts"
"8",5,"Bruno Lima Brazilian Jiu Jitsu Academy",FALSE,1,39.7185592651367,-121.820053100586,"Gyms |&| Martial Arts"
"9",5,"Tenshin Dojo School of Aikido",FALSE,1,39.7651557922363,-121.868774414062,"Martial Arts"
"10",5,"Fusion Fitness",FALSE,3,39.7444472,-121.8519478,"Circuit Training Gyms |&| Boot Camps |&| Taekwondo"
"11",4.5,"Americana Brazilian Jiu-Jitsu",FALSE,4,39.7265496565294,-121.851681657135,"Brazilian Jiu-jitsu"
"12",5,"Chico Shotokan Karate of America",FALSE,1,39.718018,-121.819542,"Karate"
"13",5,"Latasha Marzolla Muay Thai",FALSE,1,39.74674,-121.8942624,"Muay Thai"
"14",5,"Freestyle Fitness",FALSE,5,39.70855,-121.807387,"Gyms |&| Trainers"
"15",4.5,"Elevate: Strength, Endurance and Flexibility",FALSE,9,39.71479,-121.82256,"Gyms |&| Trainers"
"16",5,"Massage by Candi at Creating a Sustainable You",FALSE,5,39.7199211,-121.8010788,"Massage Therapy |&| Yoga |&| Reiki"
"17",5,"Downham's Universal Karate Academy",FALSE,1,39.75562,-121.62735,"Karate"
"18",4.5,"Ohana Health",FALSE,10,39.756048,-121.624453,"Massage Therapy |&| Acupuncture |&| Yoga"
