"","businesses.rating","businesses.name","businesses.is_closed","businesses.review_count","latitude","longitude","arts"
"1",5,"Mindset Martial Arts & Fitness",FALSE,44,37.6843313,-122.0988973,"Kickboxing |&| Brazilian Jiu-jitsu |&| Boxing"
"2",5,"Bay Area Fight Academy",FALSE,32,37.6181533,-122.0665103,"Muay Thai |&| Brazilian Jiu-jitsu |&| Kickboxing"
"3",5,"Spark Martial Arts",FALSE,7,37.6834711,-122.0909938,"Muay Thai |&| Brazilian Jiu-jitsu"
"4",5,"Hayward Aikido",FALSE,6,37.67337,-122.08222,"Martial Arts"
"5",5,"Z MATA - Soul Fighters Bay Area",FALSE,24,37.6921991405038,-122.073548576981,"Brazilian Jiu-jitsu"
"6",5,"Do Martial Arts",FALSE,13,37.6953754,-122.0517042,"Martial Arts"
"7",5,"Smash Gyms East Bay",FALSE,43,37.6184554321796,-122.088670560623,"Gyms |&| Trainers |&| Brazilian Jiu-jitsu"
"8",4.5,"U S Karate & Boxing Gym",FALSE,13,37.6742,-122.0861788,"Boxing |&| Karate |&| Kickboxing"
"9",5,"Ripping Tiger Shaolin Kenpo",FALSE,9,37.6267507083688,-122.042720390738,"Karate |&| Kids Activities"
"10",4,"Bay MMA & Fitness",FALSE,17,37.6753663,-122.0821596,"Martial Arts |&| Gyms |&| Boxing"
"11",5,"Team Brewer Karate and Fitness",FALSE,8,37.67176,-122.08228,"Martial Arts"
"12",3.5,"Chinese Martial Arts Hei Long Shou Shu Kung Fu",FALSE,3,37.63228,-122.06644,"Tai Chi |&| Chinese Martial Arts"
"13",5,"EDGE Training Center",FALSE,9,37.6769860088825,-122.089740112424,"Martial Arts |&| Yoga |&| Trainers"
"14",5,"United Capoeira Association - Hayward",FALSE,10,37.6748522,-122.0810687,"Martial Arts"
"15",5,"Roots Kickboxing",FALSE,26,37.5953,-122.08055,"Brazilian Jiu-jitsu |&| Muay Thai"
"16",5,"Sam Montgomery West Coast Tae Kwon Do",FALSE,6,37.6188184,-122.0347896,"Taekwondo"
"17",5,"Esteller MMA - San Leandro",FALSE,16,37.6914015,-122.1475227,"Karate"
"18",5,"Hung Sing Martial Arts",FALSE,3,37.68404,-122.07433,"Martial Arts"
"19",4.5,"Dragons Den MMA",FALSE,28,37.606517,-122.070007,"Trainers |&| Martial Arts"
"20",5,"UNTALAN's Martial Arts Center",FALSE,2,37.6769570766107,-122.079806343952,"Martial Arts"
"21",4.5,"USA Kung Fu Studio",FALSE,15,37.695243,-122.079376,"Chinese Martial Arts"
"22",5,"Warrior Brazilian Jiu Jitsu Castro Valley",FALSE,12,37.6945249661441,-122.056146678325,"Brazilian Jiu-jitsu |&| Kids Activities"
"23",5,"Original Oakland Jeet Kune DO",FALSE,2,37.6702613830566,-122.112442016602,"Chinese Martial Arts"
"24",4,"Fearless Martial Arts",FALSE,11,37.6953691,-122.0784164,"Martial Arts"
"25",5,"Gonsalves Martial Arts",FALSE,6,37.7009,-122.13992,"Martial Arts"
"26",4.5,"Kim Pacific Martial Arts Supply",FALSE,14,37.66387,-122.07734,"Sporting Goods |&| Martial Arts"
"27",5,"Zhang Kung Fu Institute",FALSE,10,37.5862206,-122.0635195,"Martial Arts |&| Tai Chi"
"28",4.5,"Mach Martial Arts",FALSE,59,37.53082,-121.93819,"Martial Arts"
"29",5,"Union City Wing Chun Student Association",FALSE,6,37.5919311,-122.0775606,"Martial Arts"
"30",5,"Team Silva Martial Arts Academy",FALSE,15,37.76543,-122.24159,"Brazilian Jiu-jitsu |&| Self-defense Classes |&| Yoga"
