"","businesses.rating","businesses.name","businesses.is_closed","businesses.review_count","latitude","longitude","arts"
"1",5,"Livermore Martial Arts Academy",FALSE,19,37.6800349,-121.7468432,"Martial Arts"
"2",5,"Arena Training Center",FALSE,24,37.6957511,-121.7420169,"Brazilian Jiu-jitsu |&| Yoga |&| Boxing"
"3",5,"Elite Self Defense Academy",FALSE,17,37.680835723877,-121.767791748047,"Martial Arts"
"4",5,"Taylor's Martial Arts",FALSE,11,37.679119,-121.781766,"Martial Arts"
"5",5,"Charles Gracie Jiu Jitsu Acadamy",FALSE,4,37.6795998215675,-121.772621199489,"Martial Arts"
"6",4.5,"Darcio Lira Jiu JItsu",FALSE,11,37.6808328563306,-121.776561002957,"Martial Arts |&| Boxing"
"7",5,"Dragon Warrior Kung Fu Studio",FALSE,3,37.7193604,-121.7239032,"Chinese Martial Arts |&| Self-defense Classes"
"8",5,"Elite Taekwondo Academy",FALSE,6,37.68952,-121.80508,"Taekwondo"
"9",5,"Ares BJJ Livermore",FALSE,1,37.6957511,-121.7420169,"Brazilian Jiu-jitsu"
"10",5,"Taekwon-Do Livermore",FALSE,4,37.6782541,-121.7853567,"Taekwondo"
"11",5,"United Studios of Self Defense",FALSE,2,37.6878278571368,-121.757955551147,"Martial Arts |&| Trainers"
"12",4,"Martial Arts America",FALSE,4,37.71734,-121.72463,"Martial Arts"
"13",5,"Aikido of Livermore Valley",FALSE,2,37.69034,-121.75091,"Martial Arts"
"14",5,"WingTsun California",FALSE,3,37.69023,-121.80475,"Self-defense Classes |&| Martial Arts"
"15",4,"Amador Judo & Jujitsu Studio",FALSE,5,37.687909,-121.7834849,"Martial Arts"
"16",4.5,"Mach Martial Arts",FALSE,26,37.6994488311923,-121.874404379252,"Martial Arts |&| Gyms"
"17",4.5,"Esteller Martial Arts",FALSE,14,37.667674,-121.857932,"Martial Arts"
"18",5,"Moore's Shou Shu",FALSE,2,37.6762054860592,-121.758123859763,"Martial Arts"
"19",5,"Guerrilla Jiu-Jitsu",FALSE,49,37.686348,-121.8992,"Brazilian Jiu-jitsu"
"20",4.5,"Shir Martial Arts",FALSE,23,37.70776,-121.8739,"Martial Arts"
"21",5,"HSSK Kendo Dojo Pleasanton",FALSE,2,37.65874,-121.87724,"Martial Arts |&| Fencing Clubs"
"22",5,"Jue's Taekwon-Do",FALSE,32,37.65065,-121.87905,"Taekwondo"
"23",4.5,"Mach Martial Arts",FALSE,59,37.53082,-121.93819,"Martial Arts"
"24",5,"Martial Arts America",FALSE,11,37.70413,-121.93539,"Self-defense Classes |&| Karate"
"25",5,"Mach Martial Arts",FALSE,30,37.72939,-121.931446,"Martial Arts"
"26",5,"Kuk Sool Won",FALSE,7,37.70489,-121.88143,"Martial Arts"
"27",5,"Kungfu Dragon USA",FALSE,34,37.69927,-121.9158,"Martial Arts |&| Tai Chi"
"28",4.5,"Combat Sports Academy",FALSE,91,37.70669,-121.91638,"Martial Arts |&| Interval Training Gyms"
"29",4.5,"Martial Arts America",FALSE,13,37.6580696105957,-121.877647399902,"Martial Arts"
"30",5,"KicksUSA Martial Arts Center",FALSE,4,37.6631469726562,-121.872108459473,"Martial Arts"
"31",5,"Ralph Gracie Jiu Jitsu Dublin Academy",FALSE,19,37.7042227,-121.9343229,"Boxing |&| Brazilian Jiu-jitsu |&| Muay Thai"
"32",5,"Tri Valley Karate Pleasanton",FALSE,4,37.6727935937072,-121.866923540045,"Karate"
"33",4.5,"Mueller's Tri-Valley ATA Black Belt Academy",FALSE,11,37.6684453,-121.8595679,"Martial Arts"
"34",5,"Pallen M2 Martial Arts",FALSE,3,37.7741812,-121.9239845,"Martial Arts"
"35",5,"Tornado Acro Gymnastics & Martial Arts Sport Club",FALSE,7,37.6702649,-121.8629094,"Martial Arts |&| Gymnastics"
"36",5,"CrossFit 580 Livermore",FALSE,48,37.68976,-121.75049,"Trainers |&| Boot Camps |&| Yoga"
"37",5,"Crispim BJJ Barra Brothers",FALSE,35,37.6977080532149,-121.910341105774,"Brazilian Jiu-jitsu"
"38",5,"Koo's Tae Kwon Do Academy",FALSE,5,37.7986336,-121.918477,"Taekwondo"
"39",5,"Pallen's Martial Arts - Dublin",FALSE,4,37.7045288,-121.9139862,"Martial Arts"
"40",4,"Sky Martial Arts",FALSE,25,37.7114205,-121.927141,"Taekwondo"
"41",5,"Black Tiger Tae Kwon Do",FALSE,6,37.77143,-121.94782,"Taekwondo"
"42",5,"Wu Xing Do Martial Arts & Fitness",FALSE,3,37.682322,-121.873547,"Martial Arts |&| Boxing"
"43",5,"Aikido Shugenkai",FALSE,2,37.663147,-121.872109,"Martial Arts"
"44",5,"Espinosa Martial Arts",FALSE,2,37.6488265991211,-121.879707336426,"Martial Arts"
"45",4.5,"Martial Arts America",FALSE,20,37.533431,-121.961265,"Martial Arts"
"46",5,"All American Black Belt Academy",FALSE,9,37.7241,-121.94435,"Martial Arts"
"47",4,"Master Kim's Taekwondo Academy",FALSE,8,37.7043295,-121.9129604,"Taekwondo"
"48",5,"Kokua Martial Arts Fitness Academy",FALSE,4,37.6912608,-121.9241617,"Martial Arts"
"49",5,"Thunder Kung Fu Academy",FALSE,1,37.70769,-121.91417,"Chinese Martial Arts |&| Kickboxing |&| Tai Chi"
"50",5,"Champion Wushu & Arts Center",FALSE,3,37.70922,-121.92689,"Chinese Martial Arts"
