"","businesses.rating","businesses.name","businesses.is_closed","businesses.review_count","latitude","longitude","arts"
"1",5,"Eskabo Daan Filipino Martial Arts",FALSE,60,37.79028,-122.4209,"Self-defense Classes |&| Boxing |&| Brazilian Jiu-jitsu"
"2",4.5,"Faito Tamashii Combat Club",FALSE,26,37.70694,-122.45737,"Brazilian Jiu-jitsu |&| Muay Thai"
"3",5,"Quantum Martial Arts",FALSE,48,37.7587875,-122.4194458,"Martial Arts |&| Summer Camps"
"4",5,"Empire Jiu Jitsu",FALSE,18,37.75933,-122.41942,"Brazilian Jiu-jitsu"
"5",4,"World Muay Thai Team USA",FALSE,52,37.76189,-122.46695,"Muay Thai |&| Boot Camps |&| Brazilian Jiu-jitsu"
"6",5,"Maru Dojo",FALSE,12,37.767906,-122.429802,"Martial Arts"
"7",5,"Sunset Jiu Jitsu",FALSE,47,37.7543099,-122.48055,"Brazilian Jiu-jitsu"
"8",5,"Bay Jiu-Jitsu",FALSE,15,37.7444305,-122.4206733,"Brazilian Jiu-jitsu"
"9",5,"Barrios Martial Arts",FALSE,18,37.7626037597656,-122.399887084961,"Kickboxing |&| Brazilian Jiu-jitsu |&| Boot Camps"
"10",5,"Krav Maga Institute",FALSE,39,37.7784301400614,-122.42349760734,"Martial Arts"
"11",5,"Paresh Martial Arts",FALSE,37,37.764094,-122.462933,"Martial Arts"
"12",4,"Bushido Fight Team",FALSE,35,37.7763418150926,-122.481119208312,"Self-defense Classes |&| Muay Thai |&| Brazilian Jiu-jitsu"
"13",4.5,"Hybrid Training SF",FALSE,72,37.7728808,-122.4372978,"Martial Arts |&| Boxing |&| Trainers"
"14",5,"Northern Tiger Kenpo",FALSE,13,37.76314,-122.4783,"Martial Arts"
"15",5,"US Wing Chun Kung Fu Academy",FALSE,7,37.763516,-122.4782414,"Martial Arts"
"16",5,"San Francisco Wing Tsun Kung Fu",FALSE,8,37.7939934,-122.405123,"Chinese Martial Arts"
"17",5,"Infinite Martial Arts",FALSE,14,37.79734,-122.445435,"Martial Arts"
"18",4.5,"San Francisco Jiu Jitsu Denny Prokopos Academy",FALSE,13,37.7690775,-122.4177806,"Brazilian Jiu-jitsu"
"19",5,"Peace of Mind",FALSE,11,37.7877527,-122.4152195,"Trainers |&| Martial Arts"
"20",5,"Rising Sun School of Martial Arts",FALSE,5,37.7813949584961,-122.493057250977,"Martial Arts"
"21",4.5,"One Martial Arts",FALSE,90,37.74314,-122.475275,"Martial Arts |&| Day Camps"
"22",5,"Romulo Melo Brazilian Jiu-Jitsu",FALSE,58,37.7955894,-122.4118271,"Brazilian Jiu-jitsu"
"23",5,"AB Mixed Martial Arts Academy",FALSE,53,37.7243799,-122.40198,"Martial Arts"
"24",5,"St Clair's Taekwondo",FALSE,7,37.74178,-122.49879,"Taekwondo"
"25",4.5,"Hwa Rang Kwan Martial Arts Center",FALSE,59,37.7795618,-122.3973329,"Martial Arts"
"26",4.5,"Zhong Luo's Dragon House",FALSE,16,37.7231671,-122.4361441,"Martial Arts"
"27",5,"World Oyama Karate",FALSE,17,37.7433331,-122.472304,"Karate"
"28",5,"Doc-Fai Wong Martial Arts Center",FALSE,28,37.74288,-122.47616,"Martial Arts |&| Tai Chi"
"29",4.5,"Bay Jiu-Jitsu",FALSE,53,37.785894,-122.428619,"Brazilian Jiu-jitsu"
"30",4.5,"Ving Tsun Sito",FALSE,9,37.78028,-122.4031369,"Martial Arts"
"31",5,"Blue Ocean Muay Thai SF",FALSE,26,37.7974510192871,-122.466278076172,"Muay Thai"
"32",5,"Eight Step Mantis",FALSE,12,37.75925,-122.4105,"Martial Arts"
"33",4.5,"Shaolin Temple USA",FALSE,6,37.78017,-122.47858,"Tai Chi |&| Chinese Martial Arts"
"34",4.5,"Pacific Wushu",FALSE,17,37.7393265,-122.4666083,"Chinese Martial Arts"
"35",4.5,"Ralph Gracie Jiu Jitsu",FALSE,59,37.7768173640939,-122.411167131905,"Brazilian Jiu-jitsu"
"36",5,"Universal Martial Arts Academy",FALSE,5,37.7383109727766,-122.39093542099,"Martial Arts"
"37",5,"Community Martial Arts Center",FALSE,4,37.71758,-122.47382,"Martial Arts"
"38",5,"Enshin Karate SF",FALSE,8,37.7870903015137,-122.430587768555,"Karate"
"39",5,"Academy of Tae Kwon Do",FALSE,5,37.7736015319824,-122.435600280762,"Taekwondo"
"40",4,"Navarrete's Black Belt Academy",FALSE,12,37.7515755593777,-122.427361831069,"Martial Arts"
"41",5,"Five Animals Kung Fu Academy",FALSE,11,37.7427668644395,-122.475590222615,"Chinese Martial Arts"
"42",5,"Carley Gracie Jiu-Jitsu Academy",FALSE,11,37.7795104980469,-122.397338867188,"Brazilian Jiu-jitsu"
"43",5,"Kenya Prach",FALSE,24,37.7619938362676,-122.3985871,"Martial Arts"
"44",5,"Shockness Shotokan",FALSE,10,37.7879777,-122.4239104,"Karate"
"45",5,"Vega Kenpo Karate Studio",FALSE,6,37.73173,-122.44805,"Karate"
"46",4.5,"Rise Combat Sports",FALSE,86,37.77146,-122.41762,"Martial Arts |&| Gyms"
"47",4.5,"Hapkido USA",FALSE,20,37.7430512,-122.472583,"Martial Arts"
"48",5,"International Academy of WingChun San Francisco",FALSE,2,37.762149810791,-122.41690826416,"Martial Arts"
"49",4,"Tat Wong Kung Fu Academy",FALSE,31,37.7825775146484,-122.465675354004,"Martial Arts |&| Self-defense Classes"
"50",4.5,"11th Street Dojo - Brazilian Jiu-Jitsu and Aikido",FALSE,7,37.7740099,-122.41627,"Brazilian Jiu-jitsu"
